Longitude,Latitude,Altitude,Timestamp
34.2573935,108.6490601,392.064,255.401000000013
34.2573971,108.649057,392.067,255.500999999989
34.2574008,108.6490538,392.072,255.600999999966
34.2574045,108.6490507,392.083,255.701000000001
34.2574081,108.6490475,392.095,255.800999999978
34.2574117,108.6490443,392.093,255.901000000013
34.2574153,108.649041,392.103,256.000999999989
34.257419,108.6490378,392.112,256.100999999966
34.2574226,108.6490345,392.121,256.201000000001
34.2574262,108.6490312,392.127,256.300999999978
34.2574297,108.6490278,392.137,256.401000000013
34.2574333,108.6490245,392.141,256.500999999989
34.2574369,108.6490211,392.15,256.600999999966
34.2574405,108.6490178,392.147,256.701000000001
34.2574441,108.6490144,392.149,256.800999999978
34.2574477,108.649011,392.143,256.901000000013
34.2574512,108.6490076,392.147,257.000999999989
34.2574548,108.6490042,392.148,257.100999999966
34.2574584,108.6490009,392.145,257.201000000001
34.257462,108.6489976,392.158,257.300999999978
34.2574656,108.6489943,392.168,257.401000000013
34.2574692,108.648991,392.177,257.500999999989
34.2574728,108.6489878,392.188,257.600999999966
34.2574765,108.6489846,392.19,257.701000000001
34.2574801,108.6489814,392.198,257.800999999978
34.2574838,108.6489783,392.206,257.901000000013
34.2574875,108.6489752,392.217,258.000999999989
34.2574913,108.6489722,392.218,258.100999999966
34.257495,108.6489692,392.225,258.201000000001
34.2574989,108.6489662,392.227,258.300999999978
34.2575027,108.6489633,392.231,258.401000000013
34.2575066,108.6489605,392.233,258.500999999989
34.2575105,108.6489576,392.236,258.600999999966
34.2575145,108.6489548,392.234,258.701000000001
34.2575184,108.6489521,392.235,258.800999999978
34.2575224,108.6489494,392.231,258.901000000013
34.2575265,108.6489467,392.233,259.000999999989
34.2575305,108.6489441,392.234,259.100999999966
34.2575346,108.6489415,392.236,259.201000000001
34.2575386,108.6489388,392.24,259.300999999978
34.2575427,108.6489361,392.247,259.401000000013
34.2575467,108.6489334,392.25,259.500999999989
34.2575508,108.6489307,392.253,259.600999999966
34.2575547,108.648928,392.262,259.701000000001
34.2575587,108.6489252,392.265,259.800999999978
34.2575626,108.6489224,392.274,259.901000000013
34.2575666,108.6489195,392.266,260.000999999989
34.2575705,108.6489166,392.275,260.100999999966
34.2575744,108.6489137,392.268,260.201000000001
34.2575784,108.6489108,392.268,260.300999999978
34.2575822,108.6489078,392.261,260.401000000013
34.2575861,108.6489049,392.26,260.500999999989
34.25759,108.648902,392.254,260.600999999966
34.2575939,108.6488991,392.255,260.701000000001
34.2575977,108.6488961,392.249,260.800999999978
34.2576015,108.6488932,392.247,260.901000000013
34.2576054,108.6488903,392.246,261.000999999989
34.2576092,108.6488874,392.241,261.100999999966
34.2576131,108.6488845,392.234,261.201000000001
34.2576169,108.6488816,392.237,261.300999999978
34.2576207,108.6488787,392.24,261.401000000013
34.2576246,108.6488758,392.24,261.500999999989
34.2576284,108.6488729,392.241,261.600999999966
34.2576322,108.64887,392.251,261.701000000001
34.2576359,108.6488671,392.255,261.800999999978
34.2576397,108.6488642,392.259,261.901000000013
34.2576435,108.6488612,392.266,262.000999999989
34.2576472,108.6488583,392.262,262.100999999966
34.2576509,108.6488553,392.268,262.201000000001
34.2576547,108.6488524,392.27,262.300999999978
34.2576583,108.6488494,392.269,262.401000000013
34.2576621,108.6488465,392.268,262.500999999989
34.2576657,108.6488436,392.275,262.600999999966
34.2576694,108.6488407,392.282,262.701000000001
34.2576731,108.6488377,392.292,262.800999999978
34.2576768,108.6488349,392.295,262.901000000013
34.2576805,108.6488319,392.304,263.000999999989
34.2576841,108.6488291,392.311,263.100999999966
34.2576878,108.6488262,392.317,263.201000000001
34.2576915,108.6488233,392.318,263.300999999978
34.2576951,108.6488204,392.325,263.401000000013
34.2576987,108.6488175,392.326,263.500999999989
34.2577024,108.6488146,392.333,263.600999999966
34.257706,108.6488117,392.335,263.701000000001
34.2577096,108.6488088,392.342,263.800999999978
34.2577133,108.6488059,392.342,263.901000000013
34.2577169,108.648803,392.345,264.000999999989
34.2577205,108.6488002,392.348,264.100999999966
34.2577241,108.6487973,392.355,264.201000000001
34.2577277,108.6487945,392.357,264.300999999978
34.2577312,108.6487917,392.366,264.401000000013
34.2577348,108.6487889,392.37,264.500999999989
34.2577384,108.6487862,392.374,264.600999999966
34.257742,108.6487835,392.377,264.701000000001
34.2577456,108.6487808,392.383,264.800999999978
34.2577491,108.6487782,392.386,264.901000000013
34.2577527,108.6487756,392.392,265.000999999989
34.2577563,108.6487731,392.391,265.100999999966
34.2577598,108.6487706,392.39,265.201000000001
34.2577634,108.6487681,392.387,265.300999999978
34.257767,108.6487656,392.389,265.401000000013
34.2577705,108.6487631,392.386,265.500999999989
34.2577741,108.6487606,392.375,265.600999999966
34.2577777,108.648758,392.37,265.701000000001
34.2577814,108.6487554,392.358,265.800999999978
34.257785,108.6487529,392.354,265.901000000013
34.2577887,108.6487503,392.344,266.000999999989
34.2577924,108.6487477,392.34,266.100999999966
34.2577961,108.6487451,392.329,266.201000000001
34.2577998,108.6487426,392.328,266.300999999978
34.2578035,108.64874,392.319,266.401000000013
34.2578073,108.6487374,392.318,266.500999999989
34.2578111,108.6487348,392.31,266.600999999966
34.2578148,108.6487323,392.308,266.701000000001
34.2578186,108.6487297,392.3,266.800999999978
34.2578224,108.6487272,392.295,266.901000000013
34.2578262,108.6487246,392.286,267.000999999989
34.25783,108.648722,392.284,267.100999999966
34.2578337,108.6487193,392.277,267.201000000001
34.2578375,108.6487166,392.279,267.300999999978
34.2578413,108.6487139,392.273,267.401000000013
34.257845,108.6487112,392.267,267.500999999989
34.2578487,108.6487084,392.26,267.600999999966
34.2578525,108.6487056,392.259,267.701000000001
34.2578562,108.6487028,392.251,267.800999999978
34.2578599,108.6487,392.252,267.901000000013
34.2578636,108.6486972,392.248,268.000999999989
34.2578673,108.6486944,392.245,268.100999999966
34.257871,108.6486916,392.245,268.201000000001
34.2578747,108.6486889,392.246,268.300999999978
34.2578784,108.6486862,392.245,268.401000000013
34.2578822,108.6486834,392.24,268.500999999989
34.2578859,108.6486807,392.236,268.600999999966
34.2578896,108.648678,392.234,268.701000000001
34.2578933,108.6486752,392.232,268.800999999978
34.2578971,108.6486725,392.227,268.901000000013
34.2579008,108.6486697,392.223,269.000999999989
34.2579045,108.648667,392.221,269.100999999966
34.2579082,108.6486642,392.217,269.201000000001
34.2579119,108.6486615,392.215,269.300999999978
34.2579157,108.6486588,392.212,269.401000000013
34.2579194,108.6486561,392.211,269.500999999989
34.2579231,108.6486534,392.213,269.600999999966
34.2579268,108.6486507,392.212,269.701000000001
34.2579305,108.6486479,392.21,269.800999999978
34.2579343,108.6486452,392.206,269.901000000013
34.257938,108.6486425,392.203,270.000999999989
34.2579417,108.6486398,392.203,270.100999999966
34.2579455,108.648637,392.205,270.201000000001
34.2579492,108.6486343,392.205,270.300999999978
34.2579529,108.6486316,392.208,270.401000000013
34.2579567,108.6486289,392.209,270.500999999989
34.2579605,108.6486262,392.213,270.600999999966
34.2579642,108.6486236,392.217,270.701000000001
34.257968,108.6486209,392.224,270.800999999978
34.2579717,108.6486183,392.227,270.901000000013
34.2579755,108.6486157,392.237,271.000999999989
34.2579792,108.6486131,392.245,271.100999999966
34.257983,108.6486105,392.248,271.201000000001
34.2579867,108.6486079,392.254,271.300999999978
34.2579905,108.6486052,392.259,271.401000000013
34.2579942,108.6486026,392.266,271.500999999989
34.2579979,108.6486,392.275,271.600999999966
34.2580017,108.6485974,392.282,271.701000000001
34.2580054,108.6485947,392.287,271.800999999978
34.2580091,108.6485921,392.284,271.901000000013
34.2580128,108.6485894,392.281,272.000999999989
34.2580166,108.6485868,392.273,272.100999999966
34.2580203,108.6485842,392.271,272.201000000001
34.258024,108.6485816,392.268,272.300999999978
34.2580277,108.648579,392.265,272.401000000013
34.2580314,108.6485764,392.266,272.500999999989
34.2580351,108.6485738,392.269,272.600999999966
34.2580389,108.6485713,392.271,272.701000000001
34.2580425,108.6485688,392.267,272.800999999978
34.2580463,108.6485663,392.27,272.901000000013
34.2580499,108.6485637,392.273,273.000999999989
34.2580536,108.6485613,392.276,273.100999999966
34.2580573,108.6485588,392.278,273.201000000001
34.258061,108.6485563,392.28,273.300999999978
34.2580647,108.6485538,392.281,273.401000000013
34.2580685,108.6485513,392.281,273.500999999989
34.2580721,108.6485486,392.277,273.600999999966
34.2580759,108.648546,392.273,273.701000000001
34.2580796,108.6485433,392.272,273.800999999978
34.2580833,108.6485406,392.272,273.901000000013
34.258087,108.6485379,392.275,274.000999999989
34.2580907,108.6485351,392.276,274.100999999966
34.2580944,108.6485323,392.276,274.201000000001
34.258098,108.6485294,392.281,274.300999999978
34.2581017,108.6485264,392.284,274.401000000013
34.2581054,108.6485235,392.284,274.500999999989
34.2581091,108.6485204,392.282,274.600999999966
34.2581128,108.6485174,392.28,274.701000000001
34.2581164,108.6485142,392.277,274.800999999978
34.2581201,108.6485111,392.272,274.901000000013
34.2581237,108.6485079,392.265,275.000999999989
34.2581274,108.6485048,392.255,275.100999999966
34.258131,108.6485016,392.255,275.201000000001
34.2581346,108.6484984,392.25,275.300999999978
34.2581382,108.6484953,392.247,275.401000000013
34.2581418,108.6484921,392.246,275.500999999989
34.2581454,108.648489,392.246,275.600999999966
34.258149,108.6484859,392.242,275.701000000001
34.2581526,108.6484828,392.246,275.800999999978
34.2581562,108.6484798,392.248,275.901000000013
34.2581597,108.6484767,392.255,276.000999999989
34.2581633,108.6484738,392.261,276.100999999966
34.2581668,108.6484708,392.272,276.201000000001
34.2581704,108.6484679,392.277,276.300999999978
34.258174,108.6484651,392.289,276.401000000013
34.2581776,108.6484622,392.294,276.500999999989
34.2581811,108.6484594,392.3,276.600999999966
34.2581847,108.6484566,392.303,276.701000000001
34.2581883,108.6484538,392.309,276.800999999978
34.2581919,108.6484511,392.316,276.901000000013
34.2581956,108.6484484,392.319,277.000999999989
34.2581992,108.6484457,392.325,277.100999999966
34.2582029,108.6484431,392.332,277.201000000001
34.2582066,108.6484405,392.332,277.300999999978
34.2582102,108.6484379,392.333,277.401000000013
34.2582139,108.6484354,392.336,277.500999999989
34.2582177,108.6484328,392.34,277.600999999966
34.2582214,108.6484303,392.341,277.701000000001
34.2582252,108.6484278,392.343,277.800999999978
34.258229,108.6484254,392.348,277.901000000013
34.2582328,108.6484229,392.352,278.000999999989
34.2582367,108.6484206,392.358,278.100999999966
34.2582405,108.6484182,392.365,278.201000000001
34.2582443,108.6484159,392.369,278.300999999978
34.2582481,108.6484137,392.374,278.401000000013
34.258252,108.6484115,392.384,278.500999999989
34.2582557,108.6484092,392.388,278.600999999966
34.2582596,108.6484071,392.396,278.701000000001
34.2582634,108.648405,392.402,278.800999999978
34.2582672,108.648403,392.409,278.901000000013
34.2582709,108.6484009,392.42,279.000999999989
34.2582747,108.6483988,392.425,279.100999999966
34.2582785,108.6483968,392.433,279.201000000001
34.2582824,108.6483947,392.44,279.300999999978
34.2582862,108.6483925,392.446,279.401000000013
34.2582901,108.6483903,392.456,279.500999999989
34.258294,108.648388,392.462,279.600999999966
34.2582979,108.6483857,392.467,279.701000000001
34.2583017,108.6483833,392.48,279.800999999978
34.2583055,108.6483809,392.503,279.901000000013
34.2583094,108.6483784,392.514,280.000999999989
34.2583132,108.6483758,392.529,280.100999999966
34.258317,108.6483731,392.544,280.201000000001
34.2583208,108.6483705,392.557,280.300999999978
34.2583246,108.6483678,392.567,280.401000000013
34.2583284,108.6483651,392.579,280.500999999989
34.2583321,108.6483624,392.588,280.600999999966
34.2583359,108.6483596,392.606,280.701000000001
34.2583396,108.6483569,392.617,280.800999999978
34.2583434,108.6483542,392.634,280.901000000013
34.2583472,108.6483514,392.657,281.000999999989
34.2583509,108.6483487,392.672,281.100999999966
34.2583546,108.6483459,392.689,281.201000000001
34.2583584,108.6483431,392.704,281.300999999978
34.2583621,108.6483403,392.717,281.401000000013
34.2583659,108.6483375,392.731,281.500999999989
34.2583696,108.6483346,392.745,281.600999999966
34.2583734,108.6483317,392.757,281.701000000001
34.2583771,108.6483288,392.771,281.800999999978
34.2583808,108.6483259,392.78,281.901000000013
34.2583846,108.648323,392.789,282.000999999989
34.2583883,108.6483201,392.804,282.100999999966
34.258392,108.6483171,392.819,282.201000000001
34.2583958,108.6483142,392.828,282.300999999978
34.2583995,108.6483113,392.844,282.401000000013
34.2584033,108.6483084,392.853,282.500999999989
34.258407,108.6483055,392.868,282.600999999966
